seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr8	681397	681620	224	*	X24285	157697	614200	681226	67027	-	170	upstream	170	ERICH1
chr8	682026	682048	23	*	X24286	157697	614200	681226	67027	-	799	upstream	799	ERICH1
chr8	1711482	1711539	58	*	X24288	2055	1711870	1734736	22867	+	330	upstream	330	CLN8
chr8	1922145	1922162	18	*	X24291	9920	1922044	1955109	33066	+	0	inside	100	KBTBD11
chr8	6264288	6264317	30	*	X24293	79648	6264113	6501140	237028	+	0	inside	174	MCPH1
chr8	6264288	6264317	30	*	X24293	100287015	6261077	6264069	2993	-	218	upstream	218	LOC100287015
chr8	6264369	6264593	225	*	X24294	79648	6264113	6501140	237028	+	0	inside	255	MCPH1
chr8	6264369	6264593	225	*	X24294	100287015	6261077	6264069	2993	-	299	upstream	299	LOC100287015
chr8	6564853	6564957	105	*	X24296	55326	6565878	6619021	53144	+	920	upstream	920	AGPAT5
chr8	8085087	8085176	90	*	X24299	286042	8086092	8102387	16296	+	915	upstream	915	FAM86B3P
chr8	8085201	8085346	146	*	X24300	286042	8086092	8102387	16296	+	745	upstream	745	FAM86B3P
chr8	8085713	8085876	164	*	X24301	286042	8086092	8102387	16296	+	215	upstream	215	FAM86B3P
chr8	8085891	8085935	45	*	X24302	286042	8086092	8102387	16296	+	156	upstream	156	FAM86B3P
chr8	8085954	8085972	19	*	X24303	286042	8086092	8102387	16296	+	119	upstream	119	FAM86B3P
chr8	9413466	9413555	90	*	X24310	8658	9413445	9639856	226412	+	0	inside	20	TNKS
chr8	9911814	9911948	135	*	X24312	4482	9911830	10286401	374572	+	0	overlapStart	0	MSRA
chr8	11324523	11324642	120	*	X24319	83648	11278973	11324276	45304	-	246	upstream	246	FAM167A
chr8	11626911	11627060	150	*	X24327	252969	11627172	11644854	17683	+	111	upstream	111	NEIL2
chr8	11627375	11627449	75	*	X24328	252969	11627172	11644854	17683	+	0	inside	202	NEIL2
chr8	12051763	12051902	140	*	X24336	85002	12039613	12051624	12012	-	138	upstream	138	FAM86B1
chr8	12052291	12052297	7	*	X24337	85002	12039613	12051624	12012	-	666	upstream	666	FAM86B1
chr8	12294614	12294702	89	*	X24338	653333	12283124	12293864	10741	-	749	upstream	749	FAM86B2
chr8	12295261	12295395	135	*	X24339	653333	12283124	12293864	10741	-	1396	upstream	1396	FAM86B2
chr8	12613393	12613437	45	*	X24344	91694	12579406	12612992	33587	-	400	upstream	400	LONRF1
chr8	16884666	16884710	45	*	X24357	286097	16884747	16980148	95402	+	36	upstream	36	MICU3
chr8	17013304	17013333	30	*	X24359	51201	17013836	17080241	66406	+	502	upstream	502	ZDHHC2
chr8	17103899	17104153	255	*	X24361	137492	17104401	17155533	51133	+	247	upstream	247	VPS37A
chr8	17103899	17104153	255	*	X24361	29883	17086740	17104387	17648	-	0	inside	233	CNOT7
chr8	17104897	17105031	135	*	X24362	29883	17086740	17104387	17648	-	509	upstream	509	CNOT7
chr8	17353997	17354086	90	*	X24364	6542	17354597	17428077	73481	+	510	upstream	510	SLC7A2
chr8	17354439	17354440	2	*	X24365	6542	17354597	17428077	73481	+	156	upstream	156	SLC7A2
chr8	17354627	17354716	90	*	X24366	6542	17354597	17428077	73481	+	0	inside	29	SLC7A2
chr8	17780248	17780427	180	*	X24371	5108	17780366	17887457	107092	+	0	overlapStart	0	PCM1
chr8	18871417	18871506	90	*	X24376	23362	18384813	18871196	486384	-	220	upstream	220	PSD3
chr8	19171207	19171281	75	*	X24377	63898	19171081	19253729	82649	+	0	inside	125	SH2D4A
chr8	19171345	19171764	420	*	X24378	63898	19171081	19253729	82649	+	0	inside	263	SH2D4A
chr8	19615903	19616022	120	*	X24380	55790	19261672	19615382	353711	-	520	upstream	520	CSGALNACT1
chr8	19674350	19674658	309	*	X24381	55174	19674918	19709586	34669	+	259	upstream	259	INTS10
chr8	19675145	19675354	210	*	X24382	55174	19674918	19709586	34669	+	0	inside	226	INTS10
chr8	21775644	21775725	82	*	X24386	23039	21777180	21864096	86917	+	1454	upstream	1454	XPO7
chr8	21776716	21776895	180	*	X24387	23039	21777180	21864096	86917	+	284	upstream	284	XPO7
chr8	21777377	21777676	300	*	X24388	23039	21777180	21864096	86917	+	0	inside	196	XPO7
chr8	21881591	21881710	120	*	X24391	10361	21881645	21894408	12764	+	0	overlapStart	0	NPM2
chr8	21911095	21911229	135	*	X24396	2039	21911081	21940036	28956	+	0	inside	13	DMTN
chr8	21946873	21947050	178	*	X24408	64760	21946714	21961891	15178	+	0	inside	158	FAM160B2
chr8	21967539	21967793	255	*	X24411	79873	21964383	21967456	3074	-	82	upstream	82	NUDT18
chr8	21988245	21988379	135	*	X24413	55806	21971932	21988565	16634	-	0	inside	185	HR
chr8	21999839	21999973	135	*	X24417	80346	21995533	21999448	3916	-	390	upstream	390	REEP4
chr8	22022302	22022421	120	*	X24418	649	22022653	22069840	47188	+	231	upstream	231	BMP1
chr8	22022632	22022721	90	*	X24419	649	22022653	22069840	47188	+	0	overlapStart	0	BMP1
chr8	22102849	22102968	120	*	X24422	661	22102619	22108680	6062	+	0	inside	229	POLR3D
chr8	22102849	22102968	120	*	X24422	407037	22102475	22102556	82	-	292	upstream	292	MIR320A
chr8	22298490	22298624	135	*	X24423	5533	22298483	22398657	100175	+	0	inside	6	PPP3CC
chr8	22435716	22435734	19	*	X24429	64236	22436254	22455538	19285	+	519	upstream	519	PDLIM2
chr8	22436305	22436469	165	*	X24430	64236	22436254	22455538	19285	+	0	inside	50	PDLIM2
chr8	22455364	22455453	90	*	X24435	541565	22457114	22461662	4549	+	1660	upstream	1660	C8orf58
chr8	22461708	22461827	120	*	X24436	57805	22462145	22477983	15839	+	317	upstream	317	CCAR2
chr8	22550888	22550918	31	*	X24439	1960	22545174	22550815	5642	-	72	upstream	72	EGR3
chr8	22551544	22551648	105	*	X24440	1960	22545174	22550815	5642	-	728	upstream	728	EGR3
chr8	22552324	22552443	120	*	X24441	1960	22545174	22550815	5642	-	1508	upstream	1508	EGR3
chr8	22927097	22927105	9	*	X24445	8795	22877648	22926700	49053	-	396	upstream	396	TNFRSF10B
chr8	23081846	23082010	165	*	X24449	389641	23082734	23088439	5706	+	723	upstream	723	LOC389641
chr8	23082134	23082178	45	*	X24450	389641	23082734	23088439	5706	+	555	upstream	555	LOC389641
chr8	23261645	23261719	75	*	X24456	4017	23154410	23261722	107313	-	0	inside	2	LOXL2
chr8	23314906	23315061	156	*	X24457	9583	23243442	23315244	71803	-	0	inside	182	ENTPD4
chr8	23385399	23385473	75	*	X24458	51312	23386363	23430063	43701	+	889	upstream	889	SLC25A37
chr8	23386038	23386172	135	*	X24459	51312	23386363	23430063	43701	+	190	upstream	190	SLC25A37
chr8	23540605	23540739	135	*	X24461	4824	23536206	23540450	4245	-	154	upstream	154	NKX3-1
chr8	25041977	25042066	90	*	X24462	80005	25042287	25270619	228333	+	220	upstream	220	DOCK5
chr8	25315377	25315496	120	*	X24463	157313	25316513	25365425	48913	+	1016	upstream	1016	CDCA2
chr8	25315512	25315661	150	*	X24464	157313	25316513	25365425	48913	+	851	upstream	851	CDCA2
chr8	25315682	25315996	315	*	X24465	157313	25316513	25365425	48913	+	516	upstream	516	CDCA2
chr8	25315682	25315996	315	*	X24465	54793	25285364	25315984	30621	-	0	overlapStart	0	KCTD9
chr8	25316677	25316826	150	*	X24466	157313	25316513	25365425	48913	+	0	inside	163	CDCA2
chr8	25316677	25316826	150	*	X24466	54793	25285364	25315984	30621	-	692	upstream	692	KCTD9
chr8	26371483	26371491	9	*	X24478	1808	26371709	26515693	143985	+	217	upstream	217	DPYSL2
chr8	26371483	26371491	9	*	X24478	10687	26362196	26371483	9288	-	0	overlapStart	0	PNMA2
chr8	26371684	26371713	30	*	X24479	1808	26371709	26515693	143985	+	0	overlapStart	0	DPYSL2
chr8	26371684	26371713	30	*	X24479	10687	26362196	26371483	9288	-	200	upstream	200	PNMA2
chr8	26724349	26724478	130	*	X24482	148	26605667	26722922	117256	-	1426	upstream	1426	ADRA1A
chr8	27168725	27168815	91	*	X24483	2185	27168999	27316908	147910	+	183	upstream	183	PTK2B
chr8	27168725	27168815	91	*	X24483	23087	27142404	27168834	26431	-	0	inside	18	TRIM35
chr8	27348155	27348191	37	*	X24484	2053	27348519	27402439	53921	+	327	upstream	327	EPHX2
chr8	27348678	27348717	40	*	X24485	2053	27348519	27402439	53921	+	0	inside	158	EPHX2
chr8	27472437	27472452	16	*	X24488	1191	27454434	27472328	17895	-	108	upstream	108	CLU
chr8	27491356	27491565	210	*	X24489	51435	27491577	27534286	42710	+	11	upstream	11	SCARA3
chr8	27560226	27560331	106	*	X24491	100500871	27559190	27559284	95	-	941	upstream	941	MIR3622B
chr8	27560931	27561050	120	*	X24492	100500871	27559190	27559284	95	-	1646	upstream	1646	MIR3622B
chr8	27630971	27631090	120	*	X24493	55246	27590833	27630170	39338	-	800	upstream	800	CCDC25
chr8	27630971	27631090	120	*	X24493	157570	27632058	27670141	38084	+	967	upstream	967	ESCO2
chr8	27631946	27632065	120	*	X24494	55246	27590833	27630170	39338	-	1775	upstream	1775	CCDC25
chr8	27631946	27632065	120	*	X24494	157570	27632058	27670141	38084	+	0	overlapStart	0	ESCO2
chr8	28747173	28747292	120	*	X24513	79618	28747911	28910242	162332	+	618	upstream	618	HMBOX1
chr8	28747989	28748093	105	*	X24514	79618	28747911	28910242	162332	+	0	inside	77	HMBOX1
chr8	28747989	28748093	105	*	X24514	55756	28625175	28747698	122524	-	290	upstream	290	INTS9
chr8	28748302	28748481	180	*	X24515	55756	28625175	28747698	122524	-	603	upstream	603	INTS9
chr8	29120197	29120466	270	*	X24516	23303	28924795	29120610	195816	-	0	inside	143	KIF13B
chr8	29120602	29120826	225	*	X24517	23303	28924795	29120610	195816	-	0	overlapStart	0	KIF13B
chr8	29208204	29208413	210	*	X24519	1846	29190579	29208267	17689	-	0	overlapStart	0	DUSP4
chr8	29953075	29953164	90	*	X24523	23484	29952922	29995222	42301	+	0	inside	152	LEPROTL1
chr8	29953198	29953302	105	*	X24524	23484	29952922	29995222	42301	+	0	inside	275	LEPROTL1
chr8	30012734	30012853	120	*	X24526	10671	30013813	30041155	27343	+	959	upstream	959	DCTN6
chr8	30013705	30013794	90	*	X24527	10671	30013813	30041155	27343	+	18	upstream	18	DCTN6
chr8	30014080	30014289	210	*	X24528	10671	30013813	30041155	27343	+	0	inside	266	DCTN6
chr8	30515873	30515962	90	*	X24529	2961	30436031	30515738	79708	-	134	upstream	134	GTF2E2
chr8	30585470	30585553	84	*	X24532	2936	30535580	30585486	49907	-	0	overlapStart	0	GSR
chr8	30600132	30600266	135	*	X24533	7993	30601690	30624520	22831	+	1423	upstream	1423	UBXN8
chr8	30669914	30670168	255	*	X24536	5516	30643126	30670352	27227	-	0	inside	183	PPP2CB
chr8	30670439	30670513	75	*	X24537	5516	30643126	30670352	27227	-	86	upstream	86	PPP2CB
chr8	30890323	30890490	168	*	X24538	7486	30890778	31031277	140500	+	287	upstream	287	WRN
chr8	30891271	30891358	88	*	X24539	29942	30853321	30891231	37911	-	39	upstream	39	PURG
chr8	30892057	30892116	60	*	X24540	29942	30853321	30891231	37911	-	825	upstream	825	PURG
chr8	33342045	33342089	45	*	X24543	84549	33342685	33358778	16094	+	595	upstream	595	MAK16
chr8	33372479	33372583	105	*	X24545	80185	33330904	33370703	39800	-	1775	upstream	1775	TTI2
chr8	33424561	33424697	137	*	X24547	79845	33405273	33424643	19371	-	0	overlapStart	0	RNF122
chr8	33425058	33425072	15	*	X24548	79845	33405273	33424643	19371	-	414	upstream	414	RNF122
chr8	37552736	37552975	240	*	X24554	80139	37553301	37556396	3096	+	325	upstream	325	ZNF703
chr8	37553321	37553485	165	*	X24555	80139	37553301	37556396	3096	+	0	inside	19	ZNF703
chr8	37758512	37758597	86	*	X24564	80223	37716465	37757015	40551	-	1496	upstream	1496	RAB11FIP1
chr8	37887899	37888198	300	*	X24565	1978	37888020	37917883	29864	+	0	overlapStart	0	EIF4EBP1
chr8	37888229	37888363	135	*	X24566	1978	37888020	37917883	29864	+	0	inside	208	EIF4EBP1
chr8	37963215	37963379	165	*	X24568	9070	37963011	37997598	34588	+	0	inside	203	ASH2L
chr8	38008592	38008723	132	*	X24569	6770	38000218	38008600	8383	-	0	overlapStart	0	STAR
chr8	38239552	38239641	90	*	X24574	54904	38132561	38239790	107230	-	0	inside	148	NSD3
chr8	38758555	38758659	105	*	X24583	59339	38758753	38831430	72678	+	93	upstream	93	PLEKHA2
chr8	38758984	38759103	120	*	X24584	59339	38758753	38831430	72678	+	0	inside	230	PLEKHA2
chr8	41348232	41348366	135	*	X24589	51125	41348081	41368499	20419	+	0	inside	150	GOLGA7
chr8	41435921	41436040	120	*	X24591	137964	41435707	41482520	46814	+	0	inside	213	GPAT4
chr8	41909519	41909758	240	*	X24597	7994	41786997	41909505	122509	-	13	upstream	13	KAT6A
chr8	41909768	41910007	240	*	X24598	7994	41786997	41909505	122509	-	262	upstream	262	KAT6A
chr8	42010563	42010862	300	*	X24599	10947	42010464	42028701	18238	+	0	inside	98	AP3M2
chr8	42127192	42127218	27	*	X24600	3551	42128820	42190171	61352	+	1601	upstream	1601	IKBKB
chr8	42128329	42128433	105	*	X24601	3551	42128820	42190171	61352	+	386	upstream	386	IKBKB
chr8	42128852	42128986	135	*	X24602	3551	42128820	42190171	61352	+	0	inside	31	IKBKB
chr8	42195855	42195974	120	*	X24604	5423	42195973	42229331	33359	+	0	overlapStart	0	POLB
chr8	42752007	42752156	150	*	X24607	84376	42752033	42885682	133650	+	0	overlapStart	0	HOOK3
chr8	42752007	42752156	150	*	X24607	100616115	42751340	42751418	79	-	588	upstream	588	MIR4469
chr8	42752007	42752156	150	*	X24607	81790	42704780	42751866	47087	-	140	upstream	140	RNF170
chr8	42752442	42752606	165	*	X24608	100616115	42751340	42751418	79	-	1023	upstream	1023	MIR4469
chr8	42752442	42752606	165	*	X24608	81790	42704780	42751866	47087	-	575	upstream	575	RNF170
chr8	42911439	42911618	180	*	X24609	2339	42911442	42940932	29491	+	0	overlapStart	0	FNTA
chr8	42948729	42948818	90	*	X24610	84197	42948649	42978323	29675	+	0	inside	79	POMK
chr8	42995289	42995393	105	*	X24611	138050	42995592	43057970	62379	+	198	upstream	198	HGSNAT
chr8	48173651	48173785	135	*	X24613	23514	48173489	48678652	505164	+	0	inside	161	SPIDR
chr8	48872409	48872543	135	*	X24617	4173	48872763	48890719	17957	+	219	upstream	219	MCM4
chr8	48872409	48872543	135	*	X24617	5591	48685669	48872743	187075	-	0	inside	199	PRKDC
chr8	48921244	48921363	120	*	X24618	7336	48920995	48974454	53460	+	0	inside	248	UBE2V2
chr8	52811678	52811703	26	*	X24622	115294	52730140	52811735	81596	-	0	inside	31	PCMTD1
chr8	53478045	53478149	105	*	X24624	389658	53446597	53478021	31425	-	23	upstream	23	ALKAL1
chr8	54755959	54756078	120	*	X24628	51606	54628103	54755871	127769	-	87	upstream	87	ATP6V1H
chr8	56687495	56687599	105	*	X24633	137695	56651320	56685885	34566	-	1609	upstream	1609	TMEM68
chr8	56986491	56986625	135	*	X24635	26795	56986398	56986460	63	-	30	upstream	30	SNORD54
chr8	57122881	57123030	150	*	X24636	79145	57124315	57131176	6862	+	1284	upstream	1284	CHCHD7
chr8	57123314	57123418	105	*	X24637	79145	57124315	57131176	6862	+	896	upstream	896	CHCHD7
chr8	57123856	57123925	70	*	X24638	79145	57124315	57131176	6862	+	389	upstream	389	CHCHD7
chr8	57123856	57123925	70	*	X24638	5324	57073468	57123859	50392	-	0	overlapStart	0	PLAG1
chr8	57124591	57124695	105	*	X24639	79145	57124315	57131176	6862	+	0	inside	275	CHCHD7
chr8	57124591	57124695	105	*	X24639	5324	57073468	57123859	50392	-	731	upstream	731	PLAG1
chr8	57906499	57906678	180	*	X24641	54928	57870488	57906430	35943	-	68	upstream	68	BPNT2
chr8	58906754	58906950	197	*	X24643	90362	58907113	59062277	155165	+	162	upstream	162	FAM110B
chr8	58906993	58907082	90	*	X24644	90362	58907113	59062277	155165	+	30	upstream	30	FAM110B
chr8	59465206	59465310	105	*	X24645	6386	59465728	59495419	29692	+	417	upstream	417	SDCBP
chr8	59572889	59572993	105	*	X24648	8439	59496064	59572404	76341	-	484	upstream	484	NSMAF
chr8	61429027	61429146	120	*	X24649	5862	61429469	61536203	106735	+	322	upstream	322	RAB2A
chr8	62626284	62626388	105	*	X24657	100616484	62627347	62627418	72	+	958	upstream	958	MIR4470
chr8	63160766	63161020	255	*	X24658	286183	63161501	63903628	742128	+	480	upstream	480	NKAIN3
chr8	63161726	63161860	135	*	X24659	286183	63161501	63903628	742128	+	0	inside	224	NKAIN3
chr8	63998285	63998419	135	*	X24661	7274	63972048	63998612	26565	-	0	inside	192	TTPA
chr8	64081102	64081161	60	*	X24662	253943	64081112	64125346	44235	+	0	overlapStart	0	YTHDF3
chr8	64081102	64081161	60	*	X24662	101410533	64080284	64081001	718	-	100	upstream	100	YTHDF3-AS1
chr8	64081612	64081896	285	*	X24663	101410533	64080284	64081001	718	-	610	upstream	610	YTHDF3-AS1
chr8	65711268	65711372	105	*	X24664	9420	65508529	65711348	202820	-	0	overlapStart	0	CYP7B1
chr8	67340688	67341032	345	*	X24671	23212	67341263	67342968	1706	+	230	upstream	230	RRS1
chr8	67340688	67341032	345	*	X24671	100505676	67331822	67341212	9391	-	0	inside	179	RRS1-AS1
chr8	67525184	67525348	165	*	X24675	4603	67474410	67525480	51071	-	0	inside	131	MYBL1
chr8	67525733	67525772	40	*	X24676	4603	67474410	67525480	51071	-	252	upstream	252	MYBL1
chr8	67525893	67525997	105	*	X24677	4603	67474410	67525480	51071	-	412	upstream	412	MYBL1
chr8	67836074	67836178	105	*	X24678	641648	67834709	67834784	76	-	1289	upstream	1289	SNORD87
chr8	67976821	67977135	315	*	X24679	79848	67976603	68108849	132247	+	0	inside	217	CSPP1
chr8	68255616	68255750	135	*	X24685	10565	68085747	68255912	170166	-	0	inside	161	ARFGEF1
chr8	70747267	70747288	22	*	X24688	81796	70584568	70747299	162732	-	0	inside	10	SLCO5A1
chr8	71315631	71315735	105	*	X24692	10499	71024267	71316020	291754	-	0	inside	284	NCOA2
chr8	71315811	71315945	135	*	X24693	10499	71024267	71316020	291754	-	0	inside	74	NCOA2
chr8	71316021	71316140	120	*	X24694	10499	71024267	71316020	291754	-	0	upstream	0	NCOA2
chr8	71316464	71316598	135	*	X24695	10499	71024267	71316020	291754	-	443	upstream	443	NCOA2
chr8	71520259	71520363	105	*	X24696	286190	71520812	71575513	54702	+	448	upstream	448	LACTB2-AS1
chr8	71521086	71521129	44	*	X24697	286190	71520812	71575513	54702	+	0	inside	273	LACTB2-AS1
chr8	71521086	71521129	44	*	X24697	23471	71485453	71520694	35242	-	391	upstream	391	TRAM1
chr8	73921293	73921397	105	*	X24701	7013	73921097	73959987	38891	+	0	inside	195	TERF1
chr8	74791660	74791764	105	*	X24705	55284	74692332	74791145	98814	-	514	upstream	514	UBE2W
chr8	74884249	74884413	165	*	X24706	6921	74857373	74884522	27150	-	0	inside	108	ELOC
chr8	74885119	74885238	120	*	X24707	6921	74857373	74884522	27150	-	596	upstream	596	ELOC
chr8	75233648	75233737	90	*	X24710	56704	75146939	75233562	86624	-	85	upstream	85	JPH1
chr8	75896634	75896753	120	*	X24711	83690	75896708	75946793	50086	+	0	overlapStart	0	CRISPLD1
chr8	75896769	75896933	165	*	X24712	83690	75896708	75946793	50086	+	0	inside	60	CRISPLD1
chr8	76319953	76320072	120	*	X24714	3174	76320183	76479061	158879	+	110	upstream	110	HNF4G
chr8	79428167	79428199	33	*	X24717	5569	79428336	79517502	89167	+	136	upstream	136	PKIA
chr8	79428260	79428364	105	*	X24718	5569	79428336	79517502	89167	+	0	overlapStart	0	PKIA
chr8	80681074	80681178	105	*	X24720	23462	80676245	80680098	3854	-	975	upstream	975	HEY1
chr8	80942123	80942242	120	*	X24722	28957	80831095	80942506	111412	-	0	inside	263	MRPS28
chr8	80943143	80943208	66	*	X24723	28957	80831095	80942506	111412	-	636	upstream	636	MRPS28
chr8	81397949	81398038	90	*	X24725	65986	81397854	81438500	40647	+	0	inside	94	ZBTB10
chr8	81398114	81398316	203	*	X24726	65986	81397854	81438500	40647	+	0	inside	259	ZBTB10
chr8	82024367	82024531	165	*	X24733	55824	81880046	82024303	144258	-	63	upstream	63	PAG1
chr8	82192955	82193059	105	*	X24734	2171	82192718	82197012	4295	+	0	inside	236	FABP5
chr8	82754568	82754627	60	*	X24737	64089	82711818	82754521	42704	-	46	upstream	46	SNX16
chr8	86089292	86089411	120	*	X24738	1875	86089619	86126753	37135	+	207	upstream	207	E2F5
chr8	86132581	86132760	180	*	X24739	377677	86132845	86352138	219294	+	84	upstream	84	CA13
chr8	86132581	86132760	180	*	X24739	401466	86126288	86132643	6356	-	0	overlapStart	0	RBIS
chr8	86133595	86133729	135	*	X24740	401466	86126288	86132643	6356	-	951	upstream	951	RBIS
chr8	86375701	86375850	150	*	X24741	760	86376131	86393721	17591	+	280	upstream	280	CA2
chr8	86375938	86376177	240	*	X24742	760	86376131	86393721	17591	+	0	overlapStart	0	CA2
chr8	87354602	87354661	60	*	X24745	11059	87354994	87480178	125185	+	332	upstream	332	WWP1
chr8	87354926	87355045	120	*	X24746	11059	87354994	87480178	125185	+	0	overlapStart	0	WWP1
chr8	87355136	87355225	90	*	X24747	11059	87354994	87480178	125185	+	0	inside	141	WWP1
